187,去过三亚，导游叫我们不要去吃海鲜，宰客很平常,0
432,狗子过年领狗粮了吗？,1
423,必须转！?从转发的朋友中抽取幸运儿获本人私人赠送蛋糕，快行动！?//请各位朋友给力转发,0
269,感觉好高级//这个题材真好，真希望我死的时候有人能帮我记录。,0
11,这个问题现在已经成为社会问题了！！,0
200,MLGB的方舟子你怎样都有话说，真的不知道该怎么骂你了跟韩寒路金波争名气有意思吗你争的过吗！,1
311,方就是一个二bcnm社会垃j,1
387,看到烂货！就不放口！,1
411,直播美哭精致的手办一样,0
378,72[悲伤]//64你坑爹呢啊,0
252,这个小日子这么有名吗，都知道他是鸭子,1
424,大过年的你家不出点白事我是不认可的,1
152,流氓女青年的基本特点：抽烟喝酒、外貌不丑、没有男友、生活靠手。,1
106,广西穷是有原因的,1
115,这，太麻烦了,0
72,现在学雷锋做好事的风险和成本都在增加，以后谁还敢？,0
40,微博的女的是跪得真快，真能舔,1
236,还搁这洗呢，跪族男孩,1
376,//[哈哈]浪漫的巧克力[哈哈],0
335,教开网店，联系QQ：308506620＝,1
209,你内张脸长地比盆骨都标志。,1
277,去过三亚，导游叫我们不要去吃海鲜，宰客很平常,0
55,广东人的优越感真不知道怎么这么多，一会又谁看春晚啊，一会又谁家过年吃饺子啊，你不看就是有人看，他们不配吗？,1
477,转眼到了21世纪，电灯取代了蜡烛，于是：君无戏言，这些王八果真全当了官！,1
105,多少老总包二奶，多少二奶养靓仔。,1
133,被一个卖苦力踢球的惹得大怒，这是悲哀的。——庄子,1
232,我早就看梅西面相不像个好人了，真的就是出生,1
358,我也记得前不久在北京，还在巴士上掀开窗帘打招呼，还给冲进球场的小伙子签名拥抱不知道为啥这次在香港跟北京之行相比就离了大谱,0
383,分享:韩寒疑案——福尔摩斯对韩寒事件的分析【猫眼看人】-凯迪社区,1
365,我付钱你爽我也爽而已！,1
61,2b真多。,1
100,呦西呦西一会儿开踢先发道歉装个小芘,1
81,殖人不敢面对现实,1
412,《》全集高清观看：,1
442,真的假的?,0
294,,1
108,\r\nQQ群139435310【神话丶失去你又何妨ゝ】,1
276,第一个怎么就让我想起德川家康那套行头了呢？,0
71,好看，希望我们家报子今年积极营业,0
305,才发现“爱你所爱，不赢不归”张驰两次都做到了,0
101,这种现象不是个别现象：08年去哈尔滨及那个划雪山地，给人感觉就是逮到一个宰一个。,0
177,这个小日子这么有名吗，都知道他是鸭子,1
273,初三初四住到三亚的蓝海银滩，那真是三星级的收费，六七十年代招待所的设施。,0
454,身高不过五尺，但目光炯炯，凛然有威。,0
196,方，一个2B中年……,1
422,人性泯灭！孽障。。。,0
120,【2012韩版女式新款包包女包大容量包单肩斜挎包时尚包包手提包】,1
350,跪下给哟西口!,1
248,：啊…成都的票价降了诶，以前四十五十这两年都是三十几，还有二十几的,0
170,太不会写文案了啊啊啊，看视频吧就！,0
309,广东人的优越感真不知道怎么这么多，一会又谁看春晚啊，一会又谁家过年吃饺子啊，你不看就是有人看，他们不配吗？,1
240,“今天我一周岁了”。亲爱滴儿子，生日快乐。小盆友也祝同一天生日的@Apa_Khabar姐姐和@包子君_Dunn蜀黍生日快乐。,0
207,操你妈小比崽子死于非命人肉搜索没教养的东西,1
155,跟你媽傻逼一樣，你媽沒教你禮貌嗎？,1
375,但是这次的新闻报道实在让人难以平衡啊！,0
89,“今天我一周岁了”。亲爱滴儿子，生日快乐。小盆友也祝同一天生日的@Apa_Khabar姐姐和@包子君_Dunn蜀黍生日快乐。,0
397,www.zrlhb.com自然绿环保，专业环保工程，环保批文，环保手续办理等!,1
462,我爸成了家中最?吃甜?的一?，他?了很多甜筒雪?回?。我??：「不用??？」爸答：「不用。用八?通嘟的。」真可?,0
137,我们还本想去海南耍，看来也就算了，咋可没有那么多钱被它们宰,0
59,不过是WBD教出来的！,1
37,婚姻受到伤害了，婚姻的每一个人都会受到伤害，无论你是肇事者，还是无辜的。,0
241,成功的女人白天特牛B，晚上B特牛。失败的女人白天B事多，晚上B没事。,1
142,道歉有用~要警察干什么~我把你儿子揍成伤残~给你道歉可以不~MLGB~,1
303,美不胜收！,0
160,姐宝可爱昏了！板报就这个状态保持住！爱你,0
328,继续四海，继续l,0
439,真球迷早就去日本舔它鞋底了，你咋还在这儿？,1
131,不是，为什么他的凯南平A这么丝滑,0
259,恶搞歪歌《为什么你的老婆比我多》很搞笑，希望大家喜欢！,1
192,炒股进群————【７４７１/衰６４９７】想学习炒股的进群,1
92,梅西是你爹是不，满地都可以看到你跪下的影子,1
36,那么喜欢小日本就去多喝点废核水,1
110,流氓女青年的基本特点：抽烟喝酒、外貌不丑、没有男友、生活靠手。,1
206,【石家庄博大皮肤病医院】,1
172,《》全集高清观看：,1
69,第一个怎么就让我想起德川家康那套行头了呢？,0
180,card=47994账户密码泄露#\r,1
162,最近连股市也疯狂了，炒股的朋友来一起玩玩【93443984】,1
135,啥南北棒子对轰？,1
329,不是说张扬就有伤害，包起就相安无事，知晓面大小而已。,0
388,继续四海，继续l,0
97,傻逼韩粉们，傻眼了吧。。。,1
336,刚才看CCTV13，看到很多人开始抢购世界末日的蜡烛了，唉。。。一声叹息！,0
24,前一天还因为“受伤”不能上场呢，就算他不能踢，不能露个面？去日本一下就好了？给你主子洗地洗得也太明显了吧,1
197,好多头发好顺滑，秃头女孩我本人羡慕了,0
64,是这只duck治好了梅子的括约肌和腹股沟，所以才这么开心亲密。没看在hk连特首都拒绝握手吗？那时候梅子下面很疼呢。,1
260,如果真是明码标价，那么应该不算宰客。,0
272,"吃好,喝好,红包拿好[嘻嘻]",0
419,一流的香港二流的比赛下流的梅稀,1
43,这个好不好看呀，值得去看吗,0
354,在商家提供书包，本子的时候你们那些校领导就没有收点什么吗？,0
68,曾经去三亚，一车人出发，导游在路上就提出再收几个景点的门票费，不给就让司机把车停在路边，不走，明着就说，我没有工资，我挣的钱就是提成。。。。,0
25,只能说钱太多没处花了。,0
173,太没人性了畜生,1
364,马仔,1
343,【网易读书】曹长青：韩寒，中国文坛的最大骗局,1
340,,1
338,红包网特供79元华伦天奴时尚男士牛皮单肩背包,1
339,不管那个男人爱谁，他还是选择了家庭，小三好当，但生活不是用来挥霍的,0
247,这孩子一看就是将来当官的面相有个奥迪粉丝爹真真给力。要不要先问问宝贝喜欢不,0
183,回复妞、你是姐御用按摩师//求罩[晕]//哈哈哈、谢谢给面//给姐跪了！,0
436,你2B我忍了，但你能不能有点限度。,1
400,【2012韩版女式新款包包女包大容量包单肩斜挎包时尚包包手提包】,1
469,好多头发好顺滑，秃头女孩我本人羡慕了,0
104,沧海桑田我挥一挥手，不想带走一片云彩,0
213,来了霉稀这辈子都不会草拟的烂鼻哈,1
28,人性泯灭！孽障。。。,0
83,初三初四住到三亚的蓝海银滩，那真是三星级的收费，六七十年代招待所的设施。,0
379,现在电视剧价值观就有问题,0
65,如果真是明码标价，那么应该不算宰客。,0
224,这次初一初二晚上住在海口，由朋友招待。,0
191,刚才看CCTV13，看到很多人开始抢购世界末日的蜡烛了，唉。。。一声叹息！,0
429,超越自己，战胜自己,0
31,你这比养的，要不是国家强大了，没人敢欺负了，才这么和平，你真是不知足。你就该被扔到战争地区，让你吃个饭都不安宁,1
163,上车睡觉，下车拍照，定点尿尿，举棋报到。蛮子早报今天必读,0
299,麻麻们收藏了！,0
433,好看，希望我们家报子今年积极营业,0
403,梅西不需要解释，会有他儿子跳出来为他洗地的，这不来了吗？,1
321,一流的香港二流的比赛下流的梅稀,1
431,跟你媽傻逼一樣，你媽沒教你禮貌嗎？,1
361,晚上吃这么多泡芙会不会做个油腻腻的梦?????,0
62,最近连股市也疯狂了，炒股的朋友来一起玩玩【93443984】,1
452,"吃好,喝好,红包拿好[嘻嘻]",0
111,明日几同事相约去世纪公园野餐，不就一滩死水嘛！想想就头疼啊！大热天。。。,0
264,那我有颗小麻子也算真的假的，我眼睛边上也有啊，太好了//这么说来还是做丑女命好？//眉毛浓，重情！,0
73,去三亚不被宰那才叫怪，吃海鲜、坐车、买东西、烧香、等等。,0
256,看到烂货！就不放口！,1
146,明日几同事相约去世纪公园野餐，不就一滩死水嘛！想想就头疼啊！大热天。。。,0
370,大家看看,1
427,被一个卖苦力踢球的惹得大怒，这是悲哀的。——庄子,1
406,让一让他，毕竟在四五线城市开演唱会太掉身价了。,1
444,成功的女人白天特牛B，晚上B特牛。失败的女人白天B事多，晚上B没事。,1
22,预支你妈，饺子不速冻跟个啥笔一样天天包？,1
257,狗子过年领狗粮了吗？,1
203,嗨，在我们学校这TM太正常了。。。,1
204,胖恭喜你有与众不同的精彩！,0
295,你内张脸长地比盆骨都标志。,1
8,我爸成了家中最?吃甜?的一?，他?了很多甜筒雪?回?。我??：「不用??？」爸答：「不用。用八?通嘟的。」真可?,0
356,谁说喝茶提神？船上摇了车上摇，本姑现在瞌睡都来昏老是陈年六堡茶，野生古树生普，有机新龙井，我的看家好茶都贡献出来鸟。还有这个野生菌伊比利火腿炒饭，真的是从牙缝里给你省出来的，今天我自己一口都没吃上呢，不过看你们吃得这么欢，我也满足啦！,0
195,,1
425,但是这次的新闻报道实在让人难以平衡啊！,0
32,国人总有一种母语羞耻症，国内翻拍永远被喷，个人感觉张晚意演得挺好的,0
63,回复真的很伤心。觉得我犯了最不可原谅的错误。居然没有每一张放大的检查3200[汗]拍的时候都没有看照片质量哇,0
458,梅西不需要解释，会有他儿子跳出来为他洗地的，这不来了吗？,1
372,?捏嫲，退钱！,1
190,??！香港?！//我们已经买了机票和入场票啦，支持@非常林奕华，不见不散！我脆弱?？?是我太??了？在破碎的家庭?，父?的缺席，母?的失常，把我??成丈夫、?子和哥哥。所以眼前??婚?，到底是我在迎娶？?是出嫁？//,0
398,多读读史书看看百家讲坛本来守将就不是蓝玉,0
85,《最后的礼物》免费下载：,1
39,傻逼韩粉们，傻眼了吧。。。,1
34,殖人只会围中救爹捏,1
235,那么喜欢小日本就去多喝点废核水,1
90,关键是肇事者，你挑起事端的时候，有没有想过会伤害？,0
430,不管那个男人爱谁，他还是选择了家庭，小三好当，但生活不是用来挥霍的,0
255,没必要平息了，只是个过期的犹太肖子而已。平息是为了什么？都是废了没什么价值的人了，难道是为了继续割球迷韭菜么？,1
319,这就急了，呦西大佐只配吃我的粪便,1
416,有关部门真和作为点吧,0
212,我们还本想去海南耍，看来也就算了，咋可没有那么多钱被它们宰,0
342,不但下次来带上筷子会有惊喜！平时也要利用起来，为环保做贡献哦~[嘻嘻]最最重要的是，它随时会成为兑换惊喜的小信物哟！,0
214,他就是条犹太人的狗让他咬哪他咬哪,1
225,回复下官食的公司俸禄理所当然啊哈[晕][晕][晕]//感谢您对李锦记的支持！我们会努力做得更好！,0
287,现场视频都能看的清清楚楚，不管是训练还是比赛都有跟球迷热情招手的,0
283,//[哈哈]浪漫的巧克力[哈哈],0
107,很遗憾因为腹股沟有伤没能在香港站的友谊赛中出场，我的伤处发肿并有痛感。所以我没握手，因为腹股沟疼不握手，原来是用沟子握手,1
182,符合我对梅结晶邪教群体的刻板印象,1
410,这，太麻烦了,0
334,??！香港?！//我们已经买了机票和入场票啦，支持@非常林奕华，不见不散！我脆弱?？?是我太??了？在破碎的家庭?，父?的缺席，母?的失常，把我??成丈夫、?子和哥哥。所以眼前??婚?，到底是我在迎娶？?是出嫁？//,0
437,姐宝可爱昏了！板报就这个状态保持住！爱你,0
